303657,0110100000000110100010001101001000011011
303659,1111001011001101100111100000000000000000
303661,1001001000011101101111000000101001001001
303663,1011000100011000110100110101111111001001
303665,1011101011011010110010000010000101011000
303667,0001111100011011000011111010011010111111
303669,1011101010101010001011110000110100100010
303671,1110100101001111101010100111110010100110
303673,1101011000110001011110110000100100001111
303675,1110001101111010001110000101101110101101
303677,0000100100111000001000101100111100010100
303679,1110110101111010010001010010001111100110
303681,0000011000000110000011111101010100011111
303683,1011100001100110001011110011011000101011
303685,1010100110011000111001111010010001001100
303687,0011011010000101101110010010010011101001
303689,1000111000000000111101100000000000000000
303691,1001001000100110011011001000111101111100
303693,1101100010111101000110111001000111001010
303695,0001001001001011110001110100010100000011
303697,1001001000001011000011110101000011111000
303699,1001011100011010111100000000000000011011
303701,1001111000001111111001011011001010111100
303703,0101101100001000110100010010001011000001
303705,1000110111001011011000010111100010010101
303707,0000010011110011000010010000111101100100
303709,0101011100010011111111000011110000111011
303711,1000011100011011110011110011011100101011
303713,1111101010111100000101010010100100110011
303715,1001011011100010101111010010110010110100
303717,0111110010010011110101000000101111000001
303719,0101011110111110110010000000000000000000
303721,1001001010011001011010100101111101101010
303723,1101100101101110010001010111001000110000
303725,1100110001001111000011100111111000111000
303727,0010001100011011000011110000101111101100
303729,0110001101010010010010110111100100100010
303731,1000101001000001000101000011101001001111
303733,0011000001011010001110010000100100001111
303735,0010001111011011001010110111011011010100
303737,0111011010100011001000101100001010110011
303739,0001010000001100101101001000010110000101
303741,1110110100000110000011111000101001111101
303743,1101100101110011010110111100010001011001
303745,0001011111100101010100011011111110111111
303747,0001101001001111010100000101000000001111
303749,0001001011011110100100010000000000000000
303751,1001001011010111010101011111000010010010
303753,1101101011000111111000111101001110001110
303755,0000001010100100101001001011101010011101
303757,0010000100001011000011110011000111111000
303759,1001001000101010000000011100001100011011
303761,0000010000001111111110010001100110100110
303763,1011010110010001110011010010001011000011
303765,1100101011000000010110000001010101110000
303767,0110110001100011000010010000111101010110
303769,0100011001100001100000001010001101110000
303771,1011011000011011110011110000010111100001
303773,0010001100101010010110000001101110010010
303775,1110111000010111101010100010011011101100
303777,1110110111110011011000101001000001011100
303779,0110110000100000000110000000000000000000
303781,1001001001111111111110110101101000001000
303783,1101101111111101000010101011010011110100
303785,1101110101110000001000100001100000100111
