TOW,OSNMA40,source_prn,is_zero_fill,reason
340695,0000111000101111111010000111000110000011,2,false,use_existing_source
340697,0011110010000111000000101100110100111000,2,false,use_existing_source
340699,1101011110010110000001000011101010111110,2,false,use_existing_source
340701,0101010000001010000011110101000101101010,2,false,use_existing_source
340703,0100000111100000111000100111111000100010,2,false,use_existing_source
340705,0101101001011111010001100011000100000101,2,false,use_existing_source
340707,0011010010100110101010011101101000010011,2,false,use_existing_source
340709,1111111000000000001000110000000000000000,2,false,use_existing_source
340711,1001001011100110000000010100001001111000,2,false,use_existing_source
340713,1001000011011101100101011001111010001101,2,false,use_existing_source
340715,0010001000010011111001101011001001001100,2,false,use_existing_source
340717,0101000000000111000011111011110101010111,2,false,use_existing_source
340719,0100100110110101100010010000001000001011,2,false,use_existing_source
340721,0010001000001111111101111100011110101010,2,false,use_existing_source
340723,0000010100001011101110110000001011001110,2,false,use_existing_source
340725,0111001011011110101110000111111101010110,2,false,use_existing_source
340727,0101111000001111000111100000111110000111,2,false,use_existing_source
340729,1100010111001101010011110101100110010100,2,false,use_existing_source
340731,1110111100001011110011111100011111010110,2,false,use_existing_source
340733,1110001110011011101010110011101110001101,2,false,use_existing_source
340735,0011011001001110101101011101000001101011,2,false,use_existing_source
340737,0110100010111010111010111110100011011101,2,false,use_existing_source
340739,1111001010001010110110010000000000000000,2,false,use_existing_source
340741,1001001011001101111110000010000010100011,2,false,use_existing_source
340743,1001000110110101100010000001111100100110,2,false,use_existing_source
340745,0101011111010111000100100111110110010010,2,false,use_existing_source
340747,1010100000001011000011111000001011010010,2,false,use_existing_source
340749,0011010000100110101111000000000100000010,2,false,use_existing_source
340751,1111000101001111011100100010111010001110,2,false,use_existing_source
340753,1100100101101100000100100001111000001111,2,false,use_existing_source
340755,1001000010101101100111111101001011110111,2,false,use_existing_source
340757,1100111101100111000000101100111111111101,2,false,use_existing_source
340759,0110011001100110001110011010111110100000,2,false,use_existing_source
340761,0101100000000111000011110000110011100101,2,false,use_existing_source
340763,1101111100011011110110101110101001111111,2,false,use_existing_source
340765,1111001001101100010110000000110011100111,2,false,use_existing_source
340767,1111001101000100101101001100101001100110,2,false,use_existing_source
340769,1110001000010000101001000000000000000000,2,false,use_existing_source
340771,1001001001011111011001000111011100011100,2,false,use_existing_source
340773,1001001011101100101111001101111101100100,2,false,use_existing_source
340775,0101110100110000110001010001100101111011,2,false,use_existing_source
340777,1101110000001000000011111101001000011100,2,false,use_existing_source
340779,0110001101100101010101100111001100001011,2,false,use_existing_source
340781,0101000100001111011111100011100101011000,2,false,use_existing_source
340783,1001111010010000010001100000001011001111,2,false,use_existing_source
340785,0000111010100101100111010111111100100010,2,false,use_existing_source
340787,1001001011110000000111100000111100011110,2,false,use_existing_source
340789,1001111100010010000000100110010011000100,2,false,use_existing_source
340791,1011011100001011110011111100011111010010,2,false,use_existing_source
340793,1111011010011000001110111000011010011010,2,false,use_existing_source
340795,0110010000111000100110101101010100001011,2,false,use_existing_source
340797,1000100110110010010011111010110001100000,2,false,use_existing_source
340799,0111010100010000001011100000000000000000,2,false,use_existing_source
340801,1001001001000011001001100100011110010110,2,false,use_existing_source
340803,1001001110011101101011000110111110010001,2,false,use_existing_source
340805,1101010010011100001111111100110010000000,2,false,use_existing_source
340807,0001010100001011000011111001110101101000,2,false,use_existing_source
340809,0101011010100000001010111000011100000010,2,false,use_existing_source
340811,1110111001001111100101011101111011010100,2,false,use_existing_source
340813,0101101011110100010001100000011100001111,2,false,use_existing_source
340815,0101011111010100011001011011010100110000,2,false,use_existing_source
340817,0011100101111111000000101100111101001101,2,false,use_existing_source
340819,1011000001111100111101100000110000011110,2,false,use_existing_source
340821,0111010000001000000011110011011011100010,2,false,use_existing_source
340823,1000011011101001001101011110110011100110,2,false,use_existing_source
340825,1001000001100000001110001011101010000001,2,false,use_existing_source
340827,1010001100101101000110100000010001111101,2,false,use_existing_source
340829,1111111010011011111111010000000000000000,2,false,use_existing_source
340831,1001001010011100101000111001111001001010,2,false,use_existing_source
340833,1001010000001000010110100010111100011100,2,false,use_existing_source
340835,1101101010101100000111101000111101111000,2,false,use_existing_source
340837,0011111100001100000011110101010101010001,2,false,use_existing_source
340839,0111111011101100111000101110110000001011,2,false,use_existing_source
340841,1010101000001111000101010010010100101011,2,false,use_existing_source
340843,1011011010000100001010110000001011001111,2,false,use_existing_source
340845,1001100010010010000111000001111110011010,2,false,use_existing_source
340847,0011000101111100000001110000111101111000,2,false,use_existing_source
340849,0110110111001100010011000011111010100011,2,false,use_existing_source
340851,0101001000001011110011110110111000110001,2,false,use_existing_source
340853,1011011101011010011000101011100001011001,2,false,use_existing_source
340855,0100101000010011100110011111010000111010,2,false,use_existing_source
340857,0110001000110110101110010110111111000111,2,false,use_existing_source
340859,0111000101011000110001100000000000000000,2,false,use_existing_source
340861,1001001000101111001001101110001110011001,2,false,use_existing_source
340863,1001010100001011010010101010111111010010,2,false,use_existing_source
340865,1110011111000001101110100100000100001000,2,false,use_existing_source
340867,1100011000001011000011111001000010101101,2,false,use_existing_source
340869,1101111100010111001101100011110100000010,2,false,use_existing_source
340871,0101010001001111110000111000010110111001,2,false,use_existing_source
340873,0011011000111100110100110000011100001111,2,false,use_existing_source
340875,1000010001110001000100110010000001001101,2,false,use_existing_source
340877,1001101111101111000000101100111100110011,2,false,use_existing_source
340879,1011000110001111110001011110110011111100,2,false,use_existing_source
340881,1111010000001000000011110111111001000100,2,false,use_existing_source
340883,1000101101110001000010011111000001011100,2,false,use_existing_source
340885,1001110011001101010010110011101011001000,2,false,use_existing_source
340887,1101011000100101111001100100110001000111,2,false,use_existing_source
340889,0111110010100001110110000000000000000000,2,false,use_existing_source
340891,1001001000011100010000111000011110101101,2,false,use_existing_source
340893,1001011001110001010001001011000110101010,2,false,use_existing_source
340895,1100100010111111000011110011111000111110,2,false,use_existing_source
340897,1010111100001100000011111000110101100100,2,false,use_existing_source
340899,0100101111100110110001100101000000001011,2,false,use_existing_source
340901,1010001100001111100101001101100011011101,2,false,use_existing_source
340903,1000100100111110000110100000001011000001,2,false,use_existing_source
340905,1111101101111111101111001100101101100010,2,false,use_existing_source
340907,1101110011011000000001110000111101110000,2,false,use_existing_source
340909,1001000101011110011011110101010100000100,2,false,use_existing_source
340911,0111010000001011110011110010110000100011,2,false,use_existing_source
340913,1101000101001001100101111010011100111001,2,false,use_existing_source
340915,1111100010000000001011111111011011010000,2,false,use_existing_source
340917,0001011000111101110101111010011000101000,2,false,use_existing_source
340919,1001000001101110110000010000000000000000,2,false,use_existing_source
340921,1001001000011111001001101000100100101111,2,false,use_existing_source
340923,1001011100011011100001111100001010110010,2,false,use_existing_source
340925,1110001111001111001100100100111100101100,2,false,use_existing_source
340927,0101110100001011000011110000001100101010,2,false,use_existing_source
340929,0111001010011001110001111010011100000010,2,false,use_existing_source
340931,1111011101001111011010000010101110101101,2,false,use_existing_source
340933,1010011111011111000010110000011100001111,2,false,use_existing_source
340935,0000111001011011100101110010010110110001,2,false,use_existing_source
340937,0011110011000000000000101100001000110001,2,false,use_existing_source
340939,1101011101111000100001001100101010011001,2,false,use_existing_source
340941,0101010000001000000011110001010100010111,2,false,use_existing_source
340943,0100000100110101010111100111011001001110,2,false,use_existing_source
340945,0101101000001010111000011101100111101111,2,false,use_existing_source
340947,0011010010000100111110100010101100101110,2,false,use_existing_source
340949,1111111011011111010010100000000000000000,2,false,use_existing_source
340951,1001001000011100111111010110111111100100,2,false,use_existing_source
340953,1001000011101101001011011001001110001110,2,false,use_existing_source
340955,0010001001001010101101010000000010110111,2,false,use_existing_source
340957,0101000000001100000011110011011100101011,2,false,use_existing_source
340959,0100100111100110101000110110101000001011,2,false,use_existing_source
340961,0010001000001111000111000101110001011011,2,false,use_existing_source
340963,0000010110010011011110010000001011000011,2,false,use_existing_source
340965,0111001001100011001001001111110110010001,2,false,use_existing_source
340967,0101111010011100000001110000111111111011,2,false,use_existing_source
340969,1100010111000111010010010101100000101011,2,false,use_existing_source
340971,1110111100001011110011111001101000111110,2,false,use_existing_source
340973,1110001110010111010010111100100111011110,2,false,use_existing_source
340975,0011011010101101011111000110111111100001,2,false,use_existing_source
340977,0110100000001001010110101000100000000110,2,false,use_existing_source
340979,1111001011001110110100100000000000000000,2,false,use_existing_source
340981,1001001001010000000110010011110110001110,2,false,use_existing_source
340983,1001000111011101110110100001010011000100,2,false,use_existing_source
340985,0101011100010101010100001101010101000101,2,false,use_existing_source
340987,1010100000001011000011110100010010111011,2,false,use_existing_source
340989,0011010011000111001010100111101000000010,2,false,use_existing_source
340991,1111000101001111110010001100001000110100,2,false,use_existing_source
340993,1100100100011001101000110000011100001111,2,false,use_existing_source
340995,1001000011001101110000001010010000110100,2,false,use_existing_source
340997,1100111110111110000000101100010010011010,2,false,use_existing_source
340999,0110011000110100111011101011011010101001,2,false,use_existing_source
341001,0101100000001000000011111100110110111000,2,false,use_existing_source
341003,1101111111010001011011000010010010111110,2,false,use_existing_source
341005,1111001001100100001100101111101010111011,2,false,use_existing_source
341007,1111001101110101110101001011010101100001,2,false,use_existing_source
341009,1110001000101010010101000000000000000000,2,false,use_existing_source
341011,1001001010000110011001001011110000111100,2,false,use_existing_source
341013,1001001000110001010010010001010111100111,2,false,use_existing_source
341015,0101110101000011100111010110010010010101,2,false,use_existing_source
341017,1101110000001100000011110101001100101001,2,false,use_existing_source
341019,0110001101110010100100100000110000001011,2,false,use_existing_source
341021,0101000100001111100100011101000100010100,2,false,use_existing_source
341023,1001111011011001100111010000001011000101,2,false,use_existing_source
341025,0000111000100101110111101100011110101000,2,false,use_existing_source
341027,1001001001001010000001110000111101101100,2,false,use_existing_source
341029,1001111101001100110000110100010010111111,2,false,use_existing_source
341031,1011011100001011110011111111010001000010,2,false,use_existing_source
341033,1111011011000010110000111111110111101010,2,false,use_existing_source
341035,0110010000001001010001110101100000011110,2,false,use_existing_source
341037,1000100110110001001100110100111111110110,2,false,use_existing_source
341039,0111010110001100000000110000000000000000,2,false,use_existing_source
341041,1001001000000111100111011001111000110111,2,false,use_existing_source
341043,1001001111011110001110010100011011110000,2,false,use_existing_source
341045,1101010000000001101111000111000010100011,2,false,use_existing_source
341047,0001010100001011000011111000001100011100,2,false,use_existing_source
341049,0101011001001000000001011100101100000010,2,false,use_existing_source
341051,1110111001001111111110000001001011011111,2,false,use_existing_source
341053,0101101001011001101111010000011100001111,2,false,use_existing_source
341055,0101011101111011110100000110011111111100,2,false,use_existing_source
341057,0011100101010010000000101100011011011010,2,false,use_existing_source
341059,1011000010000011000101101111110001010100,2,false,use_existing_source
341061,0111010000001000000011110010010100011010,2,false,use_existing_source
341063,1000011000000010001001101100100011011110,2,false,use_existing_source
341065,1001000001111011000110100010011111111010,2,false,use_existing_source
341067,1010001100101101011100001010110100111000,2,false,use_existing_source
341069,1111111010100101110001010000000000000000,2,false,use_existing_source
341071,1001001010011110111001110110100011110010,2,false,use_existing_source
341073,1001010000000010101011100010011100011111,2,false,use_existing_source
341075,1101101010001101001000010001101110110111,2,false,use_existing_source
341077,0011111100001100000011110010011111001011,2,false,use_existing_source
341079,0111111001110010000110011011011000001011,2,false,use_existing_source
341081,1010101000001111110101011101100000101010,2,false,use_existing_source
341083,1011011010101001000111110000001011000111,2,false,use_existing_source
341085,1001100010001010001011001110001000000000,2,false,use_existing_source
341087,0011000110100011000001110000111101100101,2,false,use_existing_source
341089,0110110110011000000100110100100001011101,2,false,use_existing_source
341091,0101001000001011110011111011110010110110,2,false,use_existing_source
341093,1011011100010111100100110000110010111000,2,false,use_existing_source
341095,0100101011000101001000111110001001111010,2,false,use_existing_source
341097,0110001000010011101101010000001001111110,2,false,use_existing_source
341099,0111000110110011011101100000000000000000,2,false,use_existing_source
341101,1001001010111111000010011000101011111100,2,false,use_existing_source
341103,1001010110111000100101101000100010110011,2,false,use_existing_source
341105,1110011100010110100001111100101110100111,2,false,use_existing_source
341107,1100011000001011000011111010010100010000,2,false,use_existing_source
341109,1101111101011000100111111000011100000010,2,false,use_existing_source
341111,0101010001001111000111000110000101010111,2,false,use_existing_source
341113,0011011001011001000010100000011100001111,2,false,use_existing_source
341115,1000010000010011001101100111111110101001,2,false,use_existing_source
341117,1001101111101010000000101100100001100000,2,false,use_existing_source
341119,1011000110111101010110101011011100111001,2,false,use_existing_source
341121,1111010000001000000011111000001011110001,2,false,use_existing_source
341123,1000101100110111010110101011111011100110,2,false,use_existing_source
341125,1001110010101001101111000111011011010001,2,false,use_existing_source
341127,1101011001010011011001100101111000101010,2,false,use_existing_source
341129,0111110011101011101010110000000000000000,2,false,use_existing_source
341131,1001001011010011000110100100110001000011,2,false,use_existing_source
341133,1001011000011101011010010000100110011110,2,false,use_existing_source
341135,1100100000111110000110101111001111101101,2,false,use_existing_source
341137,1010111100001100000011111010010001001011,2,false,use_existing_source
341139,0100101100100110010110001001101000001011,2,false,use_existing_source
341141,1010001100001111101110111100101111110111,2,false,use_existing_source
341143,1000100110111101101110100000001011001001,2,false,use_existing_source
341145,1111101111010100011101111010000001111011,2,false,use_existing_source
341147,1101110011100111000001110000111100000100,2,false,use_existing_source
341149,1001000110110011111111101100111100001011,2,false,use_existing_source
341151,0111010000001011110011111010010111000011,2,false,use_existing_source
341153,1101000111101000100000011101000011110010,2,false,use_existing_source
341155,1111100001001100110111101100011001101011,2,false,use_existing_source
341157,0001011000101111011011101011010110100100,2,false,use_existing_source
341159,1001000010100010111101100000000000000000,2,false,use_existing_source
341161,1001001001100011011001010000101011110001,2,false,use_existing_source
341163,1001011100100011000011000110101011011001,2,false,use_existing_source
341165,1110001100010001110000111000100100001100,2,false,use_existing_source
341167,0101110100001011000011111110011101101110,2,false,use_existing_source
341169,0111001010101000001000011010101100000010,2,false,use_existing_source
341171,1111011101001111010100111101011001011000,2,false,use_existing_source
341173,1010011111111010000010010000011100001111,2,false,use_existing_source
341175,0000111001001111001100010000000001111111,2,false,use_existing_source
341177,0011110010010001000000101100101010011100,2,false,use_existing_source
341179,1101011110010000111000110001100111110110,2,false,use_existing_source
341181,0101010000001000000011110111101001111011,2,false,use_existing_source
341183,0100000111100111111111000010101100001011,2,false,use_existing_source
341185,0101101010110010100100000010011000010011,2,false,use_existing_source
341187,0011010011001101000101011011100111011111,2,false,use_existing_source
341189,1111111001001011110111110000000000000000,2,false,use_existing_source
341191,1001001011110100111011111010100111001011,2,false,use_existing_source
341193,1001000010011100101010100110101110010110,2,false,use_existing_source
341195,0010001010000000010110110111010101000011,2,false,use_existing_source
341197,0101000000001100000011110100001100011101,2,false,use_existing_source
341199,0100100100110010100001111100010100001011,2,false,use_existing_source
341201,0010001000001111000100100111000101011111,2,false,use_existing_source
341203,0000010111110000011111100000001011001011,2,false,use_existing_source
341205,0111001001110100011100010111010000111100,2,false,use_existing_source
341207,0101111010010101000001110000111111101110,2,false,use_existing_source
341209,1100010101100000011101011111100000100011,2,false,use_existing_source
341211,1110111100001011110011111011010110110111,2,false,use_existing_source
341213,1110001110101111000001110111110001101000,2,false,use_existing_source
341215,0011011011010011001111100100111000011001,2,false,use_existing_source
341217,0110100010110100000011001010100100001000,2,false,use_existing_source
341219,1111001010000110010000110000000000000000,2,false,use_existing_source
341221,1001001011000001100001101101010100010100,2,false,use_existing_source
341223,1001000111010110111111111010110000000000,2,false,use_existing_source
341225,0101011101110110001000110001010100101000,2,false,use_existing_source
341227,1010100000001011000011110000110111000000,2,false,use_existing_source
341229,0011010011011100001000010011001100000010,2,false,use_existing_source
341231,1111000101001111001011101011111101100111,2,false,use_existing_source
341233,1100100111011111010001000000011100001111,2,false,use_existing_source
341235,1001000000101001001101111111011110011110,2,false,use_existing_source
341237,1100111110000001000000101100110001011001,2,false,use_existing_source
341239,0110011000000110001110111100010011100001,2,false,use_existing_source
341241,0101100000001000000011110010101110001111,2,false,use_existing_source
341243,1101111110011010110001110001100001001100,2,false,use_existing_source
341245,1111001010111111000001100000010000110010,2,false,use_existing_source
341247,1111001101011000011001001011000110100011,2,false,use_existing_source
341249,1110001011000110011110110000000000000000,2,false,use_existing_source
341251,1001001001000110100010111111010101110000,2,false,use_existing_source
341253,1001001001110110011011111010110100011011,2,false,use_existing_source
341255,0101110111100000001100111000000011100100,2,false,use_existing_source
341257,1101110000001100000011111111000101001011,2,false,use_existing_source
341259,0110001100111101000101100010101100001011,2,false,use_existing_source
341261,0101000100001111111110111010101000100100,2,false,use_existing_source
341263,1001111011100100000000110000001011001101,2,false,use_existing_source
341265,0000111011100100110111000101100100001111,2,false,use_existing_source
341267,1001001011111100000001110000111101000101,2,false,use_existing_source
341269,1001111101101010011010001000010101111110,2,false,use_existing_source
341271,1011011100001011110011111101010001001111,2,false,use_existing_source
341273,1111011001110001000001101010010111100001,2,false,use_existing_source
341275,0110010000100111010011110101100000010101,2,false,use_existing_source
341277,1000100100000010110101110000110100110011,2,false,use_existing_source
341279,0111010100001110101001100000000000000000,2,false,use_existing_source
341281,1001001001001001010000011100011110011010,2,false,use_existing_source
341283,1001001101110101111101001110111010100010,2,false,use_existing_source
341285,1101010010001011011001010001011011100101,2,false,use_existing_source
341287,0001010100001011000011111111100000001011,2,false,use_existing_source
341289,0101011000111001010011010011000100000010,2,false,use_existing_source
341291,1110111001001111110101000100101011110100,2,false,use_existing_source
341293,0101101010101011010111100000011100001111,2,false,use_existing_source
341295,0101011111110110010101101110111111100110,2,false,use_existing_source
341297,0011100110010001000000101100111010001110,2,false,use_existing_source
341299,1011000010100000011001000100111000100001,2,false,use_existing_source
341301,0111010000001000000011111001000101111010,2,false,use_existing_source
341303,1000011010011000000010011110010110110000,2,false,use_existing_source
341305,1001000010000100011101010001111010101100,2,false,use_existing_source
341307,1010001111000101110000001101100000110100,2,false,use_existing_source
341309,1111111011110000111110100000000000000000,2,false,use_existing_source
341311,1001001011011101101101100000010011100110,2,false,use_existing_source
341313,1001010010110010110111100111111111101000,2,false,use_existing_source
341315,1101101010010111100101010111110001100101,2,false,use_existing_source
341317,0011111100001100000011110001101100011011,2,false,use_existing_source
341319,0111111001000001000001001101011000001011,2,false,use_existing_source
341321,1010101000001111100001011111111001111100,2,false,use_existing_source
341323,1011011001111101011101100000001011001111,2,false,use_existing_source
341325,1001100010011001101100101000110001010000,2,false,use_existing_source
341327,0011000111010100000001110000111100101001,2,false,use_existing_source
341329,0110110111011000100100011000010111111101,2,false,use_existing_source
341331,0101001000001011110011110001101010100011,2,false,use_existing_source
341333,1011011100111001110001011011011000101110,2,false,use_existing_source
341335,0100101010010010010000111001011111111011,2,false,use_existing_source
341337,0110001000001010010101100101010110011111,2,false,use_existing_source
341339,0111000100100110010101110000000000000000,2,false,use_existing_source
341341,1001001011110110101001110000011110001110,2,false,use_existing_source
341343,1001010101011010001100100100111110011100,2,false,use_existing_source
341345,1110011110010100100110111000101001010011,2,false,use_existing_source
341347,1100011000001011000011111111010011001111,2,false,use_existing_source
341349,1101111111101001101001011101111000000010,2,false,use_existing_source
341351,0101010001001111000100111001000110001111,2,false,use_existing_source
341353,0011011000111101000110000000011100001111,2,false,use_existing_source
341355,1000010001111001010011111101110111100101,2,false,use_existing_source
341357,1001101100000010000000101100111100010010,2,false,use_existing_source
341359,1011000110110011110011111000100001100111,2,false,use_existing_source
341361,1111010000001000000011111000011000000110,2,false,use_existing_source
341363,1000101100010000001011111001100010000101,2,false,use_existing_source
341365,1001110010000110101001011111000010101100,2,false,use_existing_source
341367,1101011010111001101001010110100100111110,2,false,use_existing_source
341369,0111110011010110011111010000000000000000,2,false,use_existing_source
341371,1001001000110001001101001011100111011110,2,false,use_existing_source
341373,1001011011110010010010000101111100100110,2,false,use_existing_source
341375,1100100000110011101011000111001101011011,2,false,use_existing_source
341377,1010111100001100000011110001011011001101,2,false,use_existing_source
341379,0100101100110100110011100010001000001011,2,false,use_existing_source
341381,1010001100001111100110000110101001000010,2,false,use_existing_source
341383,1000100100100001010100110000001011001111,2,false,use_existing_source
341385,1111101101100000110111101111111000100101,2,false,use_existing_source
341387,1101110010001000000001110000111111000001,2,false,use_existing_source
341389,1001000111111011111101110000101000001111,2,false,use_existing_source
341391,0111010000001011110011110100000110101101,2,false,use_existing_source
341393,1101000111110001000100101100001000111111,2,false,use_existing_source
341395,1111100010100100100000111101100001100100,2,false,use_existing_source
341397,0001011001101010000110000001001111000001,2,false,use_existing_source
341399,1001000010010001000111110000000000000000,2,false,use_existing_source
341401,1001001011111010000011101100000110010110,2,false,use_existing_source
341403,1001011111111011110101111001111111111010,2,false,use_existing_source
341405,1110001100000110001000111111101000111011,2,false,use_existing_source
341407,0101110100001011000011110110111001011100,2,false,use_existing_source
341409,0111001011100100110110010011001000000010,2,false,use_existing_source
341411,1111011101001111110000011101111001010011,2,false,use_existing_source
341413,1010011101010011001110010000011100001111,2,false,use_existing_source
341415,0000111010001111101101100101011010101010,2,false,use_existing_source
341417,0011110010110010000000101100111100100000,2,false,use_existing_source
341419,1101011101110111111000101111100110100010,2,false,use_existing_source
341421,0101010000001000000011110110100010110110,2,false,use_existing_source
341423,0100000110110011111111101110011010110000,2,false,use_existing_source
341425,0101101010011000100110010010001001101011,2,false,use_existing_source
341427,0011010001101101010101110100110111011011,2,false,use_existing_source
341429,1111111010100001111000100000000000000000,2,false,use_existing_source
341431,1001001001001111100101100010011011101101,2,false,use_existing_source
341433,1001000001100011101111100101111101110010,2,false,use_existing_source
341435,0010001000111011101110001000011111000000,2,false,use_existing_source
341437,0101000000001100000011111101111111100101,2,false,use_existing_source
341439,0100100110001110100100001011101100001011,2,false,use_existing_source
341441,0010001000001111100011110010000111000011,2,false,use_existing_source
341443,0000010101001011010011010000001011001111,2,false,use_existing_source
341445,0111001011100110010101101001001001011000,2,false,use_existing_source
341447,0101111010010111000001110000111100000110,2,false,use_existing_source
341449,1100010110101100001001101101110100111100,2,false,use_existing_source
341451,1110111100001011110011110010100101110000,2,false,use_existing_source
341453,1110001100100100101000111110011010000110,2,false,use_existing_source
341455,0011011000110001010001110010101111110001,2,false,use_existing_source
341457,0110100000001111011110010111101001110111,2,false,use_existing_source
341459,1111001010100001001110010000000000000000,2,false,use_existing_source
341461,1001001000110000001110101110011111100010,2,false,use_existing_source
341463,1001000100010101110000011111111111111010,2,false,use_existing_source
341465,0101011101010111001100011101000001001110,2,false,use_existing_source
341467,1010100000001011000011111110111100000101,2,false,use_existing_source
341469,0011010011001100010011110100000000000010,2,false,use_existing_source
341471,1111000101001111100010001100011101001011,2,false,use_existing_source
341473,1100100111100110000011010000011100001111,2,false,use_existing_source
341475,1001000010110010110000011100100101001011,2,false,use_existing_source
341477,1100111101010000000000101100111100100101,2,false,use_existing_source
341479,0110011010111110001110111101010100101110,2,false,use_existing_source
341481,0101100000001000000011111110100101001000,2,false,use_existing_source
341483,1101111100110000000001010000110100010110,2,false,use_existing_source
341485,1111001000010010011100001111111110111010,2,false,use_existing_source
341487,1111001111101111010001111001111111000000,2,false,use_existing_source
341489,1110001011101101000100010000000000000000,2,false,use_existing_source
341491,1001001001110011100101000100111101011000,2,false,use_existing_source
341493,1001001001110101011111001000000100000000,2,false,use_existing_source
341495,0101110101000101010011001110111011010000,2,false,use_existing_source
341497,1101110000001100000011111110111100110011,2,false,use_existing_source
341499,0110001100111100111111000001001100001011,2,false,use_existing_source
341501,0101000100001111000010001001001101110010,2,false,use_existing_source
341503,1001111010101111011101000000001011000001,2,false,use_existing_source
341505,0000111000111000111001010110011001101100,2,false,use_existing_source
341507,1001001001001010000001110000111111001110,2,false,use_existing_source
341509,1001111110000111100111100010001100101101,2,false,use_existing_source
341511,1011011100001011110011111001000111110111,2,false,use_existing_source
341513,1111011001010101010000110110010011011100,2,false,use_existing_source
341515,0110010000100001110010011001001011111000,2,false,use_existing_source
341517,1000100110000001101111011001001011011001,2,false,use_existing_source
341519,0111010111010010101110110000000000000000,2,false,use_existing_source
341521,1001001010000110011001111011110010100010,2,false,use_existing_source
341523,1001001101010111001111011001001011100001,2,false,use_existing_source
341525,1101010001101011010000011000110011110101,2,false,use_existing_source
341527,0001010100001011000011110100000100011100,2,false,use_existing_source
341529,0101011010010000111001001110100000000010,2,false,use_existing_source
341531,1110111001001111010001111001110100101011,2,false,use_existing_source
341533,0101101000110101010101100000011100001111,2,false,use_existing_source
341535,0101011101110000101010011101011010011001,2,false,use_existing_source
341537,0011100101011110000000101100001010011011,2,false,use_existing_source
341539,1011000010110101100110011101110001000001,2,false,use_existing_source
341541,0111010000001000000011110111111010010000,2,false,use_existing_source
341543,1000011011000101010001101010100010111011,2,false,use_existing_source
341545,1001000000001100010101011100111110100101,2,false,use_existing_source
341547,1010001111010101011001011110110010110010,2,false,use_existing_source
341549,1111111000000101010110010000000000000000,2,false,use_existing_source
341551,1001001011101011011001110110110101010001,2,false,use_existing_source
341553,1001010010000101000000000110001111100000,2,false,use_existing_source
341555,1101101001110011010011010111111011101001,2,false,use_existing_source
341557,0011111100001100000011111111000001011010,2,false,use_existing_source
341559,0111111011101010010011001001110100001011,2,false,use_existing_source
341561,1010101000001111101110101010100010000100,2,false,use_existing_source
341563,1011011000011000111000100000001011000011,2,false,use_existing_source
341565,1001100000111101110000011000010001001110,2,false,use_existing_source
341567,0011000101000010000001110000111111000010,2,false,use_existing_source
341569,0110110110000010011000010010111110011011,2,false,use_existing_source
341571,0101001000001011110011110011001011001000,2,false,use_existing_source
341573,1011011111011010010000110110000001010000,2,false,use_existing_source
341575,0100101000111111001011000000010011111111,2,false,use_existing_source
341577,0110001011100010101000101110111110011000,2,false,use_existing_source
341579,0111000101000001101111010000000000000000,2,false,use_existing_source
341581,1001001011111100000101000000010000010001,2,false,use_existing_source
341583,1001010101010010110011001101010001101100,2,false,use_existing_source
341585,1110011110001010100011001111010011100000,2,false,use_existing_source
341587,1100011000001011000011111010000000001101,2,false,use_existing_source
341589,1101111101100000110010000110001000000010,2,false,use_existing_source
341591,0101010001001111110011101100100001110111,2,false,use_existing_source
341593,0011011011100100110011010000011100001111,2,false,use_existing_source
341595,1000010011100000100111111011010100000110,2,false,use_existing_source
341597,1001101111011100000000101100010011010110,2,false,use_existing_source
341599,1011000100111011110011111010100011001101,2,false,use_existing_source
341601,1111010000001000000011110101010111001100,2,false,use_existing_source
341603,1000101110001000101110100110011000111000,2,false,use_existing_source
341605,1001110011001011011010111011000001011100,2,false,use_existing_source
341607,1101011001101000010001000100001010100000,2,false,use_existing_source
341609,0111110001011000011000100000000000000000,2,false,use_existing_source
341611,1001001010101100011011011110111000000110,2,false,use_existing_source
341613,1001011011100111111001101010010100101100,2,false,use_existing_source
341615,1100100010100010100010100110101001111111,2,false,use_existing_source
341617,1010111100001100000011111011000011010001,2,false,use_existing_source
341619,0100101110101110000101000110011100001011,2,false,use_existing_source
341621,1010001100001111100001111001110100011101,2,false,use_existing_source
341623,1000100111001011101001010000001011000101,2,false,use_existing_source
341625,1111101100101101110100111111011111011011,2,false,use_existing_source
341627,1101110000011111000001110000111111101000,2,false,use_existing_source
341629,1001000101001010101101011010100000011110,2,false,use_existing_source
341631,0111010000001011110011110001011111101011,2,false,use_existing_source
341633,1101000100010000010000110101101101011001,2,false,use_existing_source
341635,1111100000111110010010011001011010110010,2,false,use_existing_source
341637,0001011010110011001101111111000010010110,2,false,use_existing_source
341639,1001000011101010001101100000000000000000,2,false,use_existing_source
341641,1001001011011010111111101101011011010110,2,false,use_existing_source
341643,1001011100010101010110010011011010111000,2,false,use_existing_source
341645,1110001100001110011101001100110101101101,2,false,use_existing_source
341647,0101110100001011000011111111001101001100,2,false,use_existing_source
341649,0111001001111101111010110000101000000010,2,false,use_existing_source
341651,1111011101001111001000001110110011111110,2,false,use_existing_source
341653,1010011100010011101010000000011100001111,2,false,use_existing_source
341655,0000111011101001001000101101100110011011,2,false,use_existing_source
